,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
22015,SALVADOR,16/04/2011,3.3,27.4,22.1,25.2,94.25,23
22016,SALVADOR,17/04/2011,4.6,30.1,21.5,26.44,86.75,10
22017,SALVADOR,18/04/2011,2.2,30.9,22.3,26.64,88.0,54
22018,SALVADOR,19/04/2011,7.1,29.1,20.7,24.92,92.25,61
22019,SALVADOR,20/04/2011,5.6,29.3,21.4,25.3,91.75,34
22020,SALVADOR,21/04/2011,42.8,27.3,20.4,23.98,96.25,17
22021,SALVADOR,22/04/2011,7.9,28.9,20.9,25.32,92.0,20
22022,SALVADOR,23/04/2011,4.2,29.7,21.7,26.06,84.0,24
22023,SALVADOR,24/04/2011,8.5,28.3,20.4,24.92,84.25,14
22024,SALVADOR,25/04/2011,0.2,28.8,21.5,25.7,80.5,69
22025,SALVADOR,26/04/2011,1.7,29.2,20.8,25.16,88.75,47
22026,SALVADOR,27/04/2011,1.2,29.2,21.8,26.2,78.0,24
22027,SALVADOR,28/04/2011,3.8,26.6,20.8,23.52,98.0,65
22028,SALVADOR,29/04/2011,97.6,25.2,20.2,23.0,97.75,45
22029,SALVADOR,30/04/2011,51.2,25.7,20.3,23.72,97.25,27
22030,SALVADOR,01/05/2011,32.7,28.5,20.9,24.98,94.25,18
22031,SALVADOR,02/05/2011,0.6,28.7,22.1,25.56,87.25,60
22032,SALVADOR,03/05/2011,9.1,29.3,21.7,25.68,88.5,46
22033,SALVADOR,04/05/2011,1.0,29.3,21.5,25.16,93.0,33
22034,SALVADOR,05/05/2011,8.4,28.8,20.7,24.96,93.75,36
22035,SALVADOR,06/05/2011,3.2,29.3,21.5,25.94,88.75,56
22036,SALVADOR,07/05/2011,29.6,27.7,20.8,25.02,84.75,28
22037,SALVADOR,08/05/2011,0.0,28.0,20.2,23.96,91.0,12
22038,SALVADOR,09/05/2011,1.4,25.9,20.2,24.14,89.0,64
22039,SALVADOR,10/05/2011,1.0,28.7,21.3,25.12,85.5,60
22040,SALVADOR,11/05/2011,8.0,25.5,20.2,23.14,96.5,60
22041,SALVADOR,12/05/2011,15.7,26.2,19.6,23.52,96.25,59
22042,SALVADOR,13/05/2011,11.9,27.8,19.5,23.62,91.25,68
22043,SALVADOR,14/05/2011,13.8,27.6,19.5,24.34,80.0,40
22044,SALVADOR,15/05/2011,3.6,25.2,20.4,23.2,97.5,18
22045,SALVADOR,16/05/2011,21.3,27.6,20.4,24.56,88.0,76
22046,SALVADOR,17/05/2011,0.0,27.9,20.8,25.38,88.0,54
22047,SALVADOR,18/05/2011,22.5,26.7,19.9,23.76,93.5,60
22048,SALVADOR,19/05/2011,82.4,25.0,19.6,22.76,91.5,47
22049,SALVADOR,20/05/2011,17.0,26.2,18.0,22.4,94.0,65
22050,SALVADOR,21/05/2011,2.2,26.8,19.8,24.0,76.0,24
22051,SALVADOR,22/05/2011,1.8,27.9,20.5,23.84,89.25,21
22052,SALVADOR,23/05/2011,7.5,27.9,19.9,24.36,89.25,88
22053,SALVADOR,24/05/2011,4.2,27.5,20.6,24.76,79.5,52
22054,SALVADOR,25/05/2011,0.0,27.3,20.0,24.48,82.0,69
22055,SALVADOR,26/05/2011,0.7,26.5,20.0,24.02,80.25,83
22056,SALVADOR,27/05/2011,0.5,27.5,20.0,23.84,86.5,61
22057,SALVADOR,28/05/2011,0.0,28.5,20.6,25.02,80.0,45
22058,SALVADOR,29/05/2011,1.0,27.6,20.4,24.5,83.5,16
22059,SALVADOR,30/05/2011,1.0,28.3,21.5,24.68,84.75,134
22060,SALVADOR,31/05/2011,2.1,27.8,20.9,24.74,79.5,118
22061,SALVADOR,01/06/2011,0.0,26.8,19.9,23.66,84.75,96
22062,SALVADOR,02/06/2011,5.8,25.3,19.4,22.86,92.5,52
22063,SALVADOR,03/06/2011,15.4,26.0,20.1,23.2,95.25,62
22064,SALVADOR,04/06/2011,0.1,28.9,19.6,24.24,84.75,47
22065,SALVADOR,05/06/2011,0.0,26.3,19.8,23.42,91.75,23
22066,SALVADOR,06/06/2011,15.6,26.0,19.3,22.84,84.25,138
22067,SALVADOR,07/06/2011,4.0,27.5,19.1,23.32,74.75,74
22068,SALVADOR,08/06/2011,0.0,26.9,18.3,23.42,82.25,68
22069,SALVADOR,09/06/2011,0.0,28.8,18.9,24.04,79.5,101
22070,SALVADOR,10/06/2011,0.0,28.7,19.4,24.2,84.5,65
22071,SALVADOR,11/06/2011,0.0,27.8,20.2,24.48,87.75,34
22072,SALVADOR,12/06/2011,26.6,24.9,19.4,22.46,95.0,19
22073,SALVADOR,13/06/2011,32.2,24.7,19.2,22.62,97.75,66
22074,SALVADOR,14/06/2011,22.1,26.5,19.2,23.2,91.5,51
22075,SALVADOR,15/06/2011,20.3,24.8,19.5,22.92,82.75,75
22076,SALVADOR,16/06/2011,1.3,24.5,19.3,22.44,94.0,70
22077,SALVADOR,17/06/2011,31.2,23.5,18.2,21.6,97.25,54
22078,SALVADOR,18/06/2011,10.6,26.0,18.8,23.22,93.75,37
22079,SALVADOR,19/06/2011,51.0,24.3,19.6,22.48,94.25,8
22080,SALVADOR,20/06/2011,1.6,27.7,20.0,24.06,82.75,74
22081,SALVADOR,21/06/2011,0.0,26.5,20.4,23.64,81.25,44
22082,SALVADOR,22/06/2011,1.8,27.8,20.1,24.14,83.75,28
22083,SALVADOR,23/06/2011,5.6,27.1,19.6,23.36,90.25,8
22084,SALVADOR,24/06/2011,6.4,26.5,18.7,22.86,89.5,15
22085,SALVADOR,25/06/2011,1.4,26.7,19.6,23.54,83.25,18
22086,SALVADOR,26/06/2011,0.0,26.3,19.8,23.38,87.0,14
22087,SALVADOR,27/06/2011,0.0,27.9,19.8,23.9,91.5,59
22088,SALVADOR,28/06/2011,0.0,27.2,19.3,24.08,83.75,38
22089,SALVADOR,29/06/2011,0.0,26.1,20.8,23.62,94.75,55
22090,SALVADOR,30/06/2011,24.7,27.9,20.0,23.68,90.25,70
22091,SALVADOR,01/07/2011,0.2,26.8,20.4,23.68,86.0,45
22092,SALVADOR,02/07/2011,6.9,27.3,19.5,23.8,84.5,31
22093,SALVADOR,03/07/2011,0.7,26.7,19.4,23.34,88.0,12
22094,SALVADOR,04/07/2011,1.0,27.1,19.9,23.36,83.75,60
22095,SALVADOR,05/07/2011,0.0,27.3,19.3,23.24,79.0,59
22096,SALVADOR,06/07/2011,0.0,26.9,19.2,23.18,81.0,48
22097,SALVADOR,07/07/2011,0.0,26.3,17.7,22.58,87.75,62
22098,SALVADOR,08/07/2011,0.0,26.7,19.3,23.68,87.0,35
22099,SALVADOR,09/07/2011,0.2,27.3,20.4,23.76,89.25,15
22100,SALVADOR,10/07/2011,9.2,25.6,19.4,23.1,73.75,11
22101,SALVADOR,11/07/2011,0.0,26.8,20.1,23.54,79.25,84
22102,SALVADOR,12/07/2011,1.1,27.2,19.4,23.64,77.0,52
22103,SALVADOR,13/07/2011,0.0,27.0,20.0,23.64,77.75,32
22104,SALVADOR,14/07/2011,0.3,27.5,19.2,23.66,82.75,44
22105,SALVADOR,15/07/2011,0.0,28.1,19.6,23.62,79.25,37
22106,SALVADOR,16/07/2011,0.0,26.9,19.8,23.68,72.75,14
22107,SALVADOR,17/07/2011,0.0,27.0,19.2,23.04,83.25,14
22108,SALVADOR,18/07/2011,0.0,26.5,18.9,22.16,92.25,56
22109,SALVADOR,19/07/2011,10.0,27.2,18.8,22.84,76.25,25
22110,SALVADOR,20/07/2011,0.0,26.3,19.2,23.14,81.5,37
22111,SALVADOR,21/07/2011,1.0,26.1,19.0,23.02,81.75,39
22112,SALVADOR,22/07/2011,0.0,26.8,19.9,23.14,86.0,39
22113,SALVADOR,23/07/2011,0.0,26.7,20.2,23.88,83.25,14
22114,SALVADOR,24/07/2011,0.3,26.9,19.0,23.06,80.25,8
22115,SALVADOR,25/07/2011,2.6,26.9,18.9,23.28,76.0,47
22116,SALVADOR,26/07/2011,0.0,27.6,19.2,23.28,77.0,34
22117,SALVADOR,27/07/2011,3.1,25.4,18.5,22.06,92.5,46
22118,SALVADOR,28/07/2011,5.9,26.2,18.2,22.12,90.25,21
22119,SALVADOR,29/07/2011,6.3,27.2,18.3,23.18,86.75,41
22120,SALVADOR,30/07/2011,3.3,24.6,18.6,22.14,94.0,20
22121,SALVADOR,31/07/2011,5.5,27.4,19.8,23.58,84.0,8
22122,SALVADOR,01/08/2011,0.0,26.7,19.5,23.58,84.0,41
22123,SALVADOR,02/08/2011,0.0,27.2,19.0,23.68,82.25,44
22124,SALVADOR,03/08/2011,0.0,28.2,18.4,23.94,83.5,27
22125,SALVADOR,04/08/2011,0.0,28.5,18.9,23.76,80.75,23
22126,SALVADOR,05/08/2011,0.0,27.8,19.5,24.38,86.0,63
22127,SALVADOR,06/08/2011,11.0,27.5,19.4,23.3,87.25,9
22128,SALVADOR,07/08/2011,3.0,28.2,19.7,24.04,78.25,3
22129,SALVADOR,08/08/2011,0.0,27.0,20.1,23.88,83.5,40
22130,SALVADOR,09/08/2011,4.2,26.8,19.2,22.56,87.75,54
22131,SALVADOR,10/08/2011,0.2,26.6,18.4,22.94,82.25,32
22132,SALVADOR,11/08/2011,0.0,27.7,19.4,23.58,79.5,23
22133,SALVADOR,12/08/2011,0.0,25.9,18.6,21.98,93.75,22
22134,SALVADOR,13/08/2011,20.8,25.7,18.0,22.72,82.75,8
22135,SALVADOR,14/08/2011,0.0,27.3,19.3,23.2,76.5,1
22136,SALVADOR,15/08/2011,0.0,26.4,18.4,23.24,79.25,57
22137,SALVADOR,16/08/2011,9.7,26.5,17.9,22.64,80.0,42
22138,SALVADOR,17/08/2011,0.0,26.6,19.6,23.48,79.5,32
22139,SALVADOR,18/08/2011,5.8,23.7,18.9,21.88,94.75,25
22140,SALVADOR,19/08/2011,6.6,27.2,18.7,23.46,80.0,17
22141,SALVADOR,20/08/2011,2.7,25.6,18.9,22.6,93.25,3
22142,SALVADOR,22/08/2011,0.8,27.3,18.7,23.04,87.5,31
22143,SALVADOR,23/08/2011,9.1,25.3,18.6,22.18,90.0,19
22144,SALVADOR,24/08/2011,2.0,26.8,19.6,23.48,88.75,23
22145,SALVADOR,25/08/2011,3.8,26.3,18.0,22.82,89.75,29
22146,SALVADOR,26/08/2011,1.3,28.0,19.8,23.96,84.25,19
22147,SALVADOR,27/08/2011,5.8,26.0,19.6,23.36,83.0,3
22148,SALVADOR,28/08/2011,1.0,27.7,19.6,23.42,80.0,2
22149,SALVADOR,29/08/2011,0.0,27.5,19.4,23.98,82.25,31
22150,SALVADOR,30/08/2011,0.4,28.3,20.5,24.08,82.5,16
22151,SALVADOR,31/08/2011,0.0,28.9,19.2,24.06,83.25,19
22152,SALVADOR,01/09/2011,0.0,28.5,19.5,23.92,76.75,12
22153,SALVADOR,02/09/2011,0.0,26.9,19.6,23.72,76.0,27
22154,SALVADOR,03/09/2011,1.6,23.9,19.1,22.36,80.5,2
22155,SALVADOR,04/09/2011,0.8,25.7,19.1,22.48,75.0,6
22156,SALVADOR,05/09/2011,0.0,26.5,17.6,22.36,77.75,20
22157,SALVADOR,06/09/2011,0.0,26.5,17.9,22.44,75.75,15
22158,SALVADOR,07/09/2011,0.1,27.1,18.1,23.3,79.75,2
22159,SALVADOR,08/09/2011,0.0,28.5,19.5,23.84,75.5,9
22160,SALVADOR,09/09/2011,0.0,28.8,19.5,24.38,74.25,13
22161,SALVADOR,10/09/2011,6.1,27.6,18.8,23.84,86.75,1
22162,SALVADOR,11/09/2011,0.0,28.9,19.7,24.44,84.5,2
22163,SALVADOR,12/09/2011,0.0,28.6,20.0,24.24,79.0,48
22164,SALVADOR,13/09/2011,0.0,27.7,19.3,24.18,72.5,9
22165,SALVADOR,14/09/2011,0.0,28.1,21.3,24.44,77.25,4
22166,SALVADOR,15/09/2011,0.0,27.3,21.6,24.38,80.0,8
22167,SALVADOR,16/09/2011,0.8,27.7,20.7,24.12,81.25,10
22168,SALVADOR,17/09/2011,6.5,24.0,19.6,22.24,83.5,6
22169,SALVADOR,18/09/2011,20.7,26.1,19.3,23.0,76.5,1
22170,SALVADOR,19/09/2011,2.4,24.1,18.5,21.66,80.0,15
22171,SALVADOR,20/09/2011,1.2,25.8,19.2,22.04,78.25,18
22172,SALVADOR,21/09/2011,0.0,26.3,18.9,22.56,81.0,3
22173,SALVADOR,23/09/2011,0.0,26.8,20.0,23.44,83.75,11
22174,SALVADOR,24/09/2011,0.2,28.2,19.7,24.1,82.75,2
22175,SALVADOR,25/09/2011,0.0,28.6,19.9,24.54,84.75,1
22176,SALVADOR,26/09/2011,0.0,25.3,19.6,22.32,96.5,8
22177,SALVADOR,27/09/2011,20.8,27.3,19.6,23.5,89.0,5
22178,SALVADOR,28/09/2011,0.8,27.9,20.4,24.06,85.5,8
22179,SALVADOR,29/09/2011,0.0,28.8,20.7,24.54,86.25,6
22180,SALVADOR,30/09/2011,0.0,28.1,20.9,24.16,84.25,7
22181,SALVADOR,02/10/2011,0.0,29.1,21.7,25.28,78.0,2
22182,SALVADOR,03/10/2011,0.0,29.4,20.5,25.16,83.25,36
22183,SALVADOR,04/10/2011,0.0,29.9,21.9,25.62,84.5,12
22184,SALVADOR,05/10/2011,0.0,29.8,21.2,24.96,91.5,14
22185,SALVADOR,06/10/2011,12.6,29.0,21.0,25.0,83.75,3
22186,SALVADOR,07/10/2011,0.0,29.1,21.2,25.0,83.75,3
22187,SALVADOR,08/10/2011,1.8,28.7,20.0,24.44,84.0,2
22188,SALVADOR,09/10/2011,0.0,28.9,20.8,24.56,84.75,2
22189,SALVADOR,10/10/2011,0.5,29.3,20.4,25.14,79.75,27
22190,SALVADOR,11/10/2011,0.7,30.3,21.4,25.66,79.75,8
22191,SALVADOR,12/10/2011,0.8,29.9,21.9,25.6,85.0,3
22192,SALVADOR,13/10/2011,0.0,29.1,22.0,25.24,83.0,9
22193,SALVADOR,14/10/2011,0.8,30.0,20.6,25.24,83.5,18
22194,SALVADOR,15/10/2011,0.0,29.9,21.3,25.4,80.5,5
22195,SALVADOR,16/10/2011,0.4,30.3,22.0,25.64,83.5,5
22196,SALVADOR,17/10/2011,0.0,31.0,22.4,26.36,79.0,12
22197,SALVADOR,18/10/2011,0.0,30.1,23.1,26.0,89.75,20
22198,SALVADOR,19/10/2011,10.2,25.7,19.6,22.3,95.75,6
22199,SALVADOR,20/10/2011,10.5,22.5,19.1,21.28,99.0,14
22200,SALVADOR,21/10/2011,21.5,22.8,19.7,21.78,98.25,10
22201,SALVADOR,22/10/2011,70.3,26.7,19.7,23.34,93.25,1
22202,SALVADOR,23/10/2011,10.4,28.6,20.5,24.56,93.25,2
22203,SALVADOR,24/10/2011,19.8,28.9,20.2,24.82,89.0,15
22204,SALVADOR,25/10/2011,0.0,29.0,21.4,25.32,85.25,13
22205,SALVADOR,26/10/2011,19.3,28.9,20.7,24.22,89.5,7
22206,SALVADOR,27/10/2011,23.5,30.4,20.8,25.6,83.25,14
22207,SALVADOR,28/10/2011,0.0,30.0,21.9,25.42,86.0,9
22208,SALVADOR,29/10/2011,0.0,30.5,21.5,25.88,84.75,5
22209,SALVADOR,30/10/2011,2.4,28.7,21.5,24.94,86.75,10
22210,SALVADOR,31/10/2011,3.0,29.7,21.5,25.84,82.75,21
22211,SALVADOR,01/11/2011,0.3,28.7,21.9,25.12,86.75,26
22212,SALVADOR,02/11/2011,5.7,24.4,20.2,22.26,98.0,10
22213,SALVADOR,03/11/2011,40.5,23.3,19.7,22.2,91.75,30
22214,SALVADOR,04/11/2011,2.9,25.5,20.3,23.24,76.75,19
22215,SALVADOR,05/11/2011,0.0,26.1,20.4,23.06,76.5,6
22216,SALVADOR,06/11/2011,0.0,28.1,20.4,24.14,74.5,4
22217,SALVADOR,07/11/2011,0.0,28.2,20.7,23.94,89.5,25
22218,SALVADOR,08/11/2011,97.0,25.0,20.3,22.62,98.75,15
22219,SALVADOR,09/11/2011,96.7,24.7,19.8,22.78,98.25,11
22220,SALVADOR,10/11/2011,16.6,25.4,19.9,23.3,95.25,36
22221,SALVADOR,11/11/2011,3.8,25.1,20.3,22.94,96.75,8
22222,SALVADOR,12/11/2011,26.7,29.0,20.3,24.62,89.5,7
22223,SALVADOR,13/11/2011,0.0,29.7,21.7,25.66,84.75,4
22224,SALVADOR,14/11/2011,0.0,30.3,21.9,25.96,83.5,19
22225,SALVADOR,15/11/2011,0.0,29.8,21.9,25.64,86.5,8
22226,SALVADOR,16/11/2011,7.5,30.2,21.9,25.82,82.0,9
22227,SALVADOR,17/11/2011,0.0,30.1,22.0,26.26,81.25,14
22228,SALVADOR,18/11/2011,0.0,30.7,22.9,26.68,85.75,17
22229,SALVADOR,19/11/2011,0.0,30.5,22.3,26.32,84.75,8
22230,SALVADOR,20/11/2011,0.0,30.5,22.3,26.5,77.25,2
22231,SALVADOR,21/11/2011,0.0,30.5,22.5,26.28,79.0,23
22232,SALVADOR,22/11/2011,0.5,30.3,21.3,25.72,82.75,22
22233,SALVADOR,23/11/2011,0.0,29.3,22.2,25.82,83.0,22
22234,SALVADOR,24/11/2011,0.6,30.0,22.1,25.84,83.0,24
22235,SALVADOR,25/11/2011,3.6,30.2,22.6,25.6,84.25,14
22236,SALVADOR,26/11/2011,7.8,27.0,21.0,24.14,91.75,6
22237,SALVADOR,28/11/2011,1.0,29.8,23.5,25.94,82.25,24
22238,SALVADOR,29/11/2011,0.1,29.9,23.3,26.16,80.5,24
22239,SALVADOR,30/11/2011,0.0,30.2,22.7,26.24,78.0,33
22240,SALVADOR,01/12/2011,0.0,30.7,22.3,26.08,83.75,25
22241,SALVADOR,02/12/2011,0.0,31.4,23.1,26.9,80.75,26
22242,SALVADOR,03/12/2011,0.0,29.5,23.5,26.28,81.25,6
22243,SALVADOR,04/12/2011,0.0,30.7,23.7,26.68,80.25,2
22244,SALVADOR,05/12/2011,0.0,31.1,22.6,26.42,81.75,20
22245,SALVADOR,06/12/2011,0.0,30.0,22.6,25.72,82.5,27
22246,SALVADOR,07/12/2011,0.2,30.3,21.5,25.38,82.25,25
22247,SALVADOR,08/12/2011,0.0,28.5,22.7,25.24,84.25,8
22248,SALVADOR,09/12/2011,14.3,30.7,22.2,26.1,78.75,17
22249,SALVADOR,10/12/2011,0.0,31.0,22.9,26.5,79.25,3
22250,SALVADOR,11/12/2011,0.0,30.7,23.8,26.9,83.5,3
22251,SALVADOR,12/12/2011,34.6,26.4,21.0,24.0,93.75,42
22252,SALVADOR,13/12/2011,4.0,26.3,22.1,24.76,93.25,27
22253,SALVADOR,14/12/2011,31.2,29.3,22.0,25.32,79.0,23
22254,SALVADOR,15/12/2011,1.3,27.8,21.7,24.52,87.0,21
22255,SALVADOR,16/12/2011,3.0,28.9,21.6,25.7,81.25,15
22256,SALVADOR,17/12/2011,4.2,30.3,22.8,26.22,77.75,13
22257,SALVADOR,18/12/2011,0.0,30.1,21.8,26.12,79.5,1
22258,SALVADOR,19/12/2011,0.0,31.2,22.4,26.32,79.75,30
22259,SALVADOR,20/12/2011,0.0,31.1,22.8,26.62,81.75,25
22260,SALVADOR,21/12/2011,0.0,30.3,22.4,26.38,81.0,10
22261,SALVADOR,22/12/2011,0.0,30.1,22.1,26.26,82.25,21
22262,SALVADOR,23/12/2011,0.5,26.9,22.5,24.4,90.0,11
22263,SALVADOR,24/12/2011,7.4,28.9,22.8,24.7,92.25,6
22264,SALVADOR,25/12/2011,0.0,30.7,22.7,26.46,81.0,2
22265,SALVADOR,26/12/2011,0.0,31.2,23.3,27.04,77.5,33
22266,SALVADOR,27/12/2011,0.0,30.2,23.1,26.06,83.75,29
22267,SALVADOR,28/12/2011,0.0,30.9,22.7,26.72,79.25,16
22268,SALVADOR,29/12/2011,0.0,31.3,22.7,26.68,83.75,19
22269,SALVADOR,30/12/2011,0.0,31.8,24.4,27.12,82.5,59
22270,SALVADOR,31/12/2011,0.0,30.9,23.4,26.58,80.25,4
22271,SALVADOR,01/01/2012,0.0,31.3,23.5,27.08,78.75,1
22272,SALVADOR,02/01/2012,0.0,31.2,23.7,26.8,78.0,26
22273,SALVADOR,03/01/2012,0.0,31.3,24.1,26.84,81.5,33
22274,SALVADOR,04/01/2012,0.0,31.5,24.0,27.04,78.5,46
22275,SALVADOR,05/01/2012,0.0,31.2,23.4,26.88,74.5,27
22276,SALVADOR,06/01/2012,0.0,30.5,22.5,26.2,81.5,24
22277,SALVADOR,07/01/2012,0.0,31.0,22.8,26.88,80.0,9
22278,SALVADOR,08/01/2012,0.0,30.9,23.9,27.02,79.0,3
22279,SALVADOR,09/01/2012,4.2,29.8,23.2,25.66,93.5,70
22280,SALVADOR,10/01/2012,3.4,30.7,23.4,26.62,85.25,18
22281,SALVADOR,11/01/2012,0.2,30.8,21.9,26.1,85.0,25
22282,SALVADOR,12/01/2012,0.0,30.3,23.4,26.86,81.5,44
22283,SALVADOR,13/01/2012,0.0,31.5,23.7,27.16,78.25,26
22284,SALVADOR,14/01/2012,6.5,27.4,22.9,24.72,94.75,18
22285,SALVADOR,15/01/2012,4.6,30.3,22.4,26.34,83.0,10
22286,SALVADOR,16/01/2012,0.0,30.2,23.2,26.5,77.5,39
22287,SALVADOR,17/01/2012,0.0,30.7,22.1,26.36,73.75,34
22288,SALVADOR,18/01/2012,0.0,30.5,22.5,26.32,74.5,31
22289,SALVADOR,19/01/2012,2.3,30.0,22.9,25.9,82.75,37
22290,SALVADOR,20/01/2012,0.2,30.5,22.4,26.34,78.75,24
22291,SALVADOR,21/01/2012,0.0,31.3,23.0,26.9,78.75,15
22292,SALVADOR,22/01/2012,1.8,30.5,22.7,26.28,80.25,5
22293,SALVADOR,23/01/2012,0.4,31.0,22.7,26.6,77.25,39
22294,SALVADOR,24/01/2012,1.5,30.9,21.4,26.2,79.5,22
22295,SALVADOR,25/01/2012,0.0,31.3,23.2,26.9,78.25,41
22296,SALVADOR,26/01/2012,0.0,29.9,23.0,26.46,76.75,32
22297,SALVADOR,27/01/2012,0.1,32.0,23.0,26.96,73.0,24
22298,SALVADOR,28/01/2012,0.0,32.1,22.8,26.88,75.5,15
22299,SALVADOR,29/01/2012,4.1,28.7,21.5,25.02,86.25,4
22300,SALVADOR,30/01/2012,5.8,30.5,20.9,25.68,80.0,83
22301,SALVADOR,31/01/2012,0.6,29.1,22.8,25.74,88.75,40
22302,SALVADOR,01/02/2012,1.7,28.1,23.4,25.62,84.5,35
22303,SALVADOR,02/02/2012,0.5,30.9,22.6,25.96,85.0,54
22304,SALVADOR,03/02/2012,5.5,30.1,22.1,25.4,89.0,21
22305,SALVADOR,04/02/2012,0.4,31.3,22.9,26.64,80.5,17
22306,SALVADOR,05/02/2012,0.0,31.7,23.3,27.12,78.0,4
22307,SALVADOR,06/02/2012,0.0,31.0,23.2,26.7,82.25,45
22308,SALVADOR,07/02/2012,0.0,30.5,22.9,26.6,78.25,42
22309,SALVADOR,08/02/2012,0.0,31.0,22.5,26.62,75.75,23
22310,SALVADOR,09/02/2012,0.0,30.6,22.3,26.38,82.5,21
22311,SALVADOR,10/02/2012,0.0,31.3,23.7,27.08,82.25,76
22312,SALVADOR,11/02/2012,0.9,32.6,23.6,27.68,79.25,11
22313,SALVADOR,12/02/2012,0.0,32.5,23.3,27.3,77.75,11
22314,SALVADOR,13/02/2012,0.0,32.1,23.6,27.22,79.0,64
22315,SALVADOR,14/02/2012,0.0,31.6,23.3,26.58,89.5,38
22316,SALVADOR,15/02/2012,2.4,28.4,22.2,25.44,87.25,28
22317,SALVADOR,16/02/2012,14.9,30.1,21.3,25.54,89.0,41
22318,SALVADOR,17/02/2012,0.4,29.7,21.9,26.2,84.25,23
22319,SALVADOR,18/02/2012,7.0,29.2,22.2,25.48,88.5,20
22320,SALVADOR,19/02/2012,3.6,28.3,21.5,24.6,96.5,6
22321,SALVADOR,20/02/2012,5.2,29.7,21.4,25.46,84.0,11
22322,SALVADOR,21/02/2012,2.3,30.1,21.4,25.56,85.0,23
22323,SALVADOR,22/02/2012,0.0,31.1,23.5,27.1,78.5,37
22324,SALVADOR,23/02/2012,0.0,31.0,23.3,26.56,77.75,58
22325,SALVADOR,24/02/2012,0.0,30.5,22.4,26.46,76.75,56
22326,SALVADOR,25/02/2012,5.2,28.9,21.8,24.8,87.25,27
22327,SALVADOR,26/02/2012,13.1,28.3,21.7,25.28,85.5,11
22328,SALVADOR,27/02/2012,3.0,30.0,23.3,26.16,85.0,66
22329,SALVADOR,28/02/2012,4.8,30.6,23.1,26.7,81.25,42
22330,SALVADOR,29/02/2012,0.0,30.9,23.3,26.68,80.0,49
22331,SALVADOR,01/03/2012,1.8,30.1,22.7,25.68,83.75,24
22332,SALVADOR,02/03/2012,0.0,31.2,23.8,27.08,75.75,85
22333,SALVADOR,03/03/2012,0.0,30.6,22.8,26.56,83.0,19
22334,SALVADOR,04/03/2012,0.3,29.5,22.9,26.0,87.25,8
22335,SALVADOR,05/03/2012,0.3,31.1,23.4,26.54,86.75,91
22336,SALVADOR,06/03/2012,3.9,30.7,22.8,26.02,83.5,45
22337,SALVADOR,07/03/2012,0.8,30.7,22.6,26.22,84.0,39
22338,SALVADOR,08/03/2012,12.8,27.1,22.3,24.42,97.25,43
22339,SALVADOR,09/03/2012,29.0,30.5,22.3,25.96,83.5,48
22340,SALVADOR,10/03/2012,0.0,30.5,22.8,26.46,80.25,27
22341,SALVADOR,11/03/2012,0.0,29.1,23.1,26.04,86.5,13
22342,SALVADOR,12/03/2012,6.7,30.1,22.0,26.22,84.75,94
22343,SALVADOR,13/03/2012,0.3,30.3,23.1,26.54,80.25,56
22344,SALVADOR,14/03/2012,0.0,30.8,22.4,26.3,78.25,31
22345,SALVADOR,15/03/2012,2.3,29.7,23.1,26.1,84.5,45
22346,SALVADOR,16/03/2012,0.0,30.3,23.5,26.72,86.0,69
22347,SALVADOR,17/03/2012,0.8,32.0,23.3,27.14,75.75,28
22348,SALVADOR,18/03/2012,0.0,31.7,22.3,26.54,83.25,12
22349,SALVADOR,19/03/2012,0.0,31.0,23.7,27.06,78.0,94
22350,SALVADOR,20/03/2012,0.0,30.9,22.4,26.44,79.0,57
22351,SALVADOR,21/03/2012,0.0,30.1,22.5,25.96,80.25,34
22352,SALVADOR,22/03/2012,0.0,30.0,21.9,26.14,82.0,46
22353,SALVADOR,23/03/2012,0.0,31.7,22.9,26.96,77.25,25
22354,SALVADOR,24/03/2012,0.0,31.9,22.3,26.58,80.5,15
22355,SALVADOR,25/03/2012,0.0,30.2,23.3,26.52,84.5,19
22356,SALVADOR,26/03/2012,3.6,30.9,22.8,26.54,81.0,58
22357,SALVADOR,27/03/2012,2.9,30.3,21.7,26.0,83.5,49
22358,SALVADOR,28/03/2012,1.8,29.1,21.9,26.06,82.25,27
22359,SALVADOR,29/03/2012,0.0,31.5,22.9,26.98,85.0,29
22360,SALVADOR,30/03/2012,0.0,31.8,24.1,27.42,83.5,44
22361,SALVADOR,31/03/2012,7.4,28.4,22.8,25.6,88.75,9
22362,SALVADOR,01/04/2012,2.8,30.6,23.8,26.62,81.75,14
22363,SALVADOR,02/04/2012,0.2,30.3,22.9,26.42,81.25,64
22364,SALVADOR,03/04/2012,3.2,30.7,21.9,26.06,84.0,52
22365,SALVADOR,04/04/2012,0.6,30.3,23.0,26.26,86.75,42
22366,SALVADOR,05/04/2012,0.0,31.7,23.1,27.14,79.25,40
22367,SALVADOR,06/04/2012,0.0,32.3,23.1,27.36,76.5,23
22368,SALVADOR,07/04/2012,0.0,32.5,22.8,27.06,78.0,14
22369,SALVADOR,08/04/2012,0.0,31.5,23.4,27.06,78.25,7
22370,SALVADOR,09/04/2012,0.0,32.4,23.1,26.46,85.5,71
22371,SALVADOR,10/04/2012,3.2,30.9,22.9,26.48,79.0,64
